Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM3632640,EXP2_COL14_ROW13,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440988,SRX5440988,Kemal Marc Akat,8-Mar-19
GSM3632641,EXP2_COL14_ROW14,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440989,SRX5440989,Kemal Marc Akat,8-Mar-19
GSM3632642,EXP2_COL14_ROW22,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440990,SRX5440990,Kemal Marc Akat,8-Mar-19
GSM3632643,EXP2_COL14_ROW23,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440991,SRX5440991,Kemal Marc Akat,8-Mar-19
GSM3632644,EXP2_COL14_ROW25,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440992,SRX5440992,Kemal Marc Akat,8-Mar-19
GSM3632645,EXP2_COL14_ROW28,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440993,SRX5440993,Kemal Marc Akat,8-Mar-19
GSM3632646,EXP2_COL14_ROW30,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440994,SRX5440994,Kemal Marc Akat,8-Mar-19
GSM3632647,EXP2_COL14_ROW31,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440995,SRX5440995,Kemal Marc Akat,8-Mar-19
GSM3632648,EXP2_COL14_ROW32,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440996,SRX5440996,Kemal Marc Akat,8-Mar-19
GSM3632649,EXP2_COL14_ROW34,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440997,SRX5440997,Kemal Marc Akat,8-Mar-19
GSM3632650,EXP2_COL14_ROW36,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440998,SRX5440998,Kemal Marc Akat,8-Mar-19
GSM3632651,EXP2_COL14_ROW39,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5440999,SRX5440999,Kemal Marc Akat,8-Mar-19
GSM3632652,EXP2_COL15_ROW01,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441000,SRX5441000,Kemal Marc Akat,8-Mar-19
GSM3632653,EXP2_COL15_ROW03,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441001,SRX5441001,Kemal Marc Akat,8-Mar-19
GSM3632654,EXP2_COL15_ROW04,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441002,SRX5441002,Kemal Marc Akat,8-Mar-19
GSM3632655,EXP2_COL15_ROW05,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441003,SRX5441003,Kemal Marc Akat,8-Mar-19
GSM3632656,EXP2_COL15_ROW06,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441004,SRX5441004,Kemal Marc Akat,8-Mar-19
GSM3632657,EXP2_COL15_ROW07,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441005,SRX5441005,Kemal Marc Akat,8-Mar-19
GSM3632658,EXP2_COL15_ROW09,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441006,SRX5441006,Kemal Marc Akat,8-Mar-19
GSM3632659,EXP2_COL15_ROW10,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441007,SRX5441007,Kemal Marc Akat,8-Mar-19
GSM3632660,EXP2_COL15_ROW11,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441008,SRX5441008,Kemal Marc Akat,8-Mar-19
GSM3632661,EXP2_COL15_ROW13,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441009,SRX5441009,Kemal Marc Akat,8-Mar-19
GSM3632662,EXP2_COL15_ROW19,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441010,SRX5441010,Kemal Marc Akat,8-Mar-19
GSM3632663,EXP2_COL15_ROW20,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441011,SRX5441011,Kemal Marc Akat,8-Mar-19
GSM3632664,EXP2_COL15_ROW21,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441012,SRX5441012,Kemal Marc Akat,8-Mar-19
GSM3632665,EXP2_COL15_ROW24,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441013,SRX5441013,Kemal Marc Akat,8-Mar-19
GSM3632666,EXP2_COL15_ROW25,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441014,SRX5441014,Kemal Marc Akat,8-Mar-19
GSM3632667,EXP2_COL15_ROW26,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441015,SRX5441015,Kemal Marc Akat,8-Mar-19
GSM3632668,EXP2_COL15_ROW27,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441016,SRX5441016,Kemal Marc Akat,8-Mar-19
GSM3632669,EXP2_COL15_ROW28,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441017,SRX5441017,Kemal Marc Akat,8-Mar-19
GSM3632670,EXP2_COL15_ROW30,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441018,SRX5441018,Kemal Marc Akat,8-Mar-19
GSM3632671,EXP2_COL15_ROW34,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441019,SRX5441019,Kemal Marc Akat,8-Mar-19
GSM3632672,EXP2_COL15_ROW35,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441020,SRX5441020,Kemal Marc Akat,8-Mar-19
GSM3632673,EXP2_COL15_ROW36,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441021,SRX5441021,Kemal Marc Akat,8-Mar-19
GSM3632674,EXP2_COL15_ROW37,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441022,SRX5441022,Kemal Marc Akat,8-Mar-19
GSM3632675,EXP2_COL15_ROW40,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441023,SRX5441023,Kemal Marc Akat,8-Mar-19
GSM3632676,EXP2_COL16_ROW02,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441024,SRX5441024,Kemal Marc Akat,8-Mar-19
GSM3632677,EXP2_COL16_ROW10,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441025,SRX5441025,Kemal Marc Akat,8-Mar-19
GSM3632678,EXP2_COL16_ROW11,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441026,SRX5441026,Kemal Marc Akat,8-Mar-19
GSM3632679,EXP2_COL16_ROW12,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441027,SRX5441027,Kemal Marc Akat,8-Mar-19
GSM3632680,EXP2_COL16_ROW15,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441028,SRX5441028,Kemal Marc Akat,8-Mar-19
GSM3632681,EXP2_COL16_ROW16,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441029,SRX5441029,Kemal Marc Akat,8-Mar-19
GSM3632682,EXP2_COL16_ROW19,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441030,SRX5441030,Kemal Marc Akat,8-Mar-19
GSM3632683,EXP2_COL16_ROW21,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441031,SRX5441031,Kemal Marc Akat,8-Mar-19
GSM3632684,EXP2_COL16_ROW22,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441032,SRX5441032,Kemal Marc Akat,8-Mar-19
GSM3632685,EXP2_COL16_ROW23,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441033,SRX5441033,Kemal Marc Akat,8-Mar-19
GSM3632686,EXP2_COL16_ROW24,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441034,SRX5441034,Kemal Marc Akat,8-Mar-19
GSM3632687,EXP2_COL16_ROW28,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441035,SRX5441035,Kemal Marc Akat,8-Mar-19
GSM3632688,EXP2_COL16_ROW30,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441036,SRX5441036,Kemal Marc Akat,8-Mar-19
GSM3632689,EXP2_COL16_ROW32,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441037,SRX5441037,Kemal Marc Akat,8-Mar-19
GSM3632690,EXP2_COL16_ROW34,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441038,SRX5441038,Kemal Marc Akat,8-Mar-19
GSM3632691,EXP2_COL16_ROW37,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441039,SRX5441039,Kemal Marc Akat,8-Mar-19
GSM3632692,EXP2_COL16_ROW39,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441040,SRX5441040,Kemal Marc Akat,8-Mar-19
GSM3632693,EXP2_COL16_ROW40,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441041,SRX5441041,Kemal Marc Akat,8-Mar-19
GSM3632694,EXP2_COL17_ROW01,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441042,SRX5441042,Kemal Marc Akat,8-Mar-19
GSM3632695,EXP2_COL17_ROW02,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441043,SRX5441043,Kemal Marc Akat,8-Mar-19
GSM3632696,EXP2_COL17_ROW05,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441044,SRX5441044,Kemal Marc Akat,8-Mar-19
GSM3632697,EXP2_COL17_ROW06,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441045,SRX5441045,Kemal Marc Akat,8-Mar-19
GSM3632698,EXP2_COL17_ROW07,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441046,SRX5441046,Kemal Marc Akat,8-Mar-19
GSM3632699,EXP2_COL17_ROW10,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441047,SRX5441047,Kemal Marc Akat,8-Mar-19
GSM3632700,EXP2_COL17_ROW12,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441048,SRX5441048,Kemal Marc Akat,8-Mar-19
GSM3632701,EXP2_COL17_ROW16,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441049,SRX5441049,Kemal Marc Akat,8-Mar-19
GSM3632702,EXP2_COL17_ROW19,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441050,SRX5441050,Kemal Marc Akat,8-Mar-19
GSM3632703,EXP2_COL17_ROW21,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441051,SRX5441051,Kemal Marc Akat,8-Mar-19
GSM3632704,EXP2_COL17_ROW22,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441052,SRX5441052,Kemal Marc Akat,8-Mar-19
GSM3632705,EXP2_COL17_ROW24,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441053,SRX5441053,Kemal Marc Akat,8-Mar-19
GSM3632706,EXP2_COL17_ROW25,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441054,SRX5441054,Kemal Marc Akat,8-Mar-19
GSM3632707,EXP2_COL17_ROW26,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441055,SRX5441055,Kemal Marc Akat,8-Mar-19
GSM3632708,EXP2_COL17_ROW28,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441056,SRX5441056,Kemal Marc Akat,8-Mar-19
GSM3632709,EXP2_COL17_ROW32,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441057,SRX5441057,Kemal Marc Akat,8-Mar-19
GSM3632710,EXP2_COL17_ROW33,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441058,SRX5441058,Kemal Marc Akat,8-Mar-19
GSM3632711,EXP2_COL17_ROW37,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441059,SRX5441059,Kemal Marc Akat,8-Mar-19
GSM3632712,EXP2_COL17_ROW38,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441060,SRX5441060,Kemal Marc Akat,8-Mar-19
GSM3632713,EXP2_COL17_ROW39,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441061,SRX5441061,Kemal Marc Akat,8-Mar-19
GSM3632714,EXP2_COL17_ROW40,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441062,SRX5441062,Kemal Marc Akat,8-Mar-19
GSM3632715,EXP2_COL18_ROW01,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441063,SRX5441063,Kemal Marc Akat,8-Mar-19
GSM3632716,EXP2_COL18_ROW05,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441064,SRX5441064,Kemal Marc Akat,8-Mar-19
GSM3632717,EXP2_COL18_ROW09,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441065,SRX5441065,Kemal Marc Akat,8-Mar-19
GSM3632718,EXP2_COL18_ROW11,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441066,SRX5441066,Kemal Marc Akat,8-Mar-19
GSM3632719,EXP2_COL18_ROW12,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441067,SRX5441067,Kemal Marc Akat,8-Mar-19
GSM3632720,EXP2_COL18_ROW14,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441068,SRX5441068,Kemal Marc Akat,8-Mar-19
GSM3632721,EXP2_COL18_ROW17,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441069,SRX5441069,Kemal Marc Akat,8-Mar-19
GSM3632722,EXP2_COL18_ROW21,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441070,SRX5441070,Kemal Marc Akat,8-Mar-19
GSM3632723,EXP2_COL18_ROW22,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441071,SRX5441071,Kemal Marc Akat,8-Mar-19
GSM3632724,EXP2_COL18_ROW24,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441072,SRX5441072,Kemal Marc Akat,8-Mar-19
GSM3632725,EXP2_COL18_ROW26,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441073,SRX5441073,Kemal Marc Akat,8-Mar-19
GSM3632726,EXP2_COL18_ROW27,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441074,SRX5441074,Kemal Marc Akat,8-Mar-19
GSM3632727,EXP2_COL18_ROW29,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441075,SRX5441075,Kemal Marc Akat,8-Mar-19
GSM3632728,EXP2_COL18_ROW32,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441076,SRX5441076,Kemal Marc Akat,8-Mar-19
GSM3632729,EXP2_COL18_ROW35,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441077,SRX5441077,Kemal Marc Akat,8-Mar-19
GSM3632730,EXP2_COL18_ROW36,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441078,SRX5441078,Kemal Marc Akat,8-Mar-19
GSM3632731,EXP2_COL18_ROW37,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441079,SRX5441079,Kemal Marc Akat,8-Mar-19
GSM3632732,EXP2_COL19_ROW01,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441080,SRX5441080,Kemal Marc Akat,8-Mar-19
GSM3632733,EXP2_COL19_ROW03,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441081,SRX5441081,Kemal Marc Akat,8-Mar-19
GSM3632734,EXP2_COL19_ROW06,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441082,SRX5441082,Kemal Marc Akat,8-Mar-19
GSM3632735,EXP2_COL19_ROW08,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441083,SRX5441083,Kemal Marc Akat,8-Mar-19
GSM3632736,EXP2_COL19_ROW09,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441084,SRX5441084,Kemal Marc Akat,8-Mar-19
GSM3632737,EXP2_COL19_ROW12,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441085,SRX5441085,Kemal Marc Akat,8-Mar-19
GSM3632738,EXP2_COL19_ROW14,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441086,SRX5441086,Kemal Marc Akat,8-Mar-19
GSM3632739,EXP2_COL19_ROW15,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441087,SRX5441087,Kemal Marc Akat,8-Mar-19
GSM3632740,EXP2_COL19_ROW20,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441088,SRX5441088,Kemal Marc Akat,8-Mar-19
GSM3632741,EXP2_COL19_ROW22,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441089,SRX5441089,Kemal Marc Akat,8-Mar-19
GSM3632742,EXP2_COL19_ROW25,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441090,SRX5441090,Kemal Marc Akat,8-Mar-19
GSM3632743,EXP2_COL19_ROW26,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441091,SRX5441091,Kemal Marc Akat,8-Mar-19
GSM3632744,EXP2_COL19_ROW27,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441092,SRX5441092,Kemal Marc Akat,8-Mar-19
GSM3632745,EXP2_COL19_ROW28,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441093,SRX5441093,Kemal Marc Akat,8-Mar-19
GSM3632746,EXP2_COL19_ROW29,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441094,SRX5441094,Kemal Marc Akat,8-Mar-19
GSM3632747,EXP2_COL19_ROW30,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441095,SRX5441095,Kemal Marc Akat,8-Mar-19
GSM3632748,EXP2_COL19_ROW31,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441096,SRX5441096,Kemal Marc Akat,8-Mar-19
GSM3632749,EXP2_COL19_ROW32,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441097,SRX5441097,Kemal Marc Akat,8-Mar-19
GSM3632750,EXP2_COL19_ROW34,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441098,SRX5441098,Kemal Marc Akat,8-Mar-19
GSM3632751,EXP2_COL19_ROW36,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441099,SRX5441099,Kemal Marc Akat,8-Mar-19
GSM3632752,EXP2_COL19_ROW37,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441100,SRX5441100,Kemal Marc Akat,8-Mar-19
GSM3632753,EXP2_COL19_ROW38,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441101,SRX5441101,Kemal Marc Akat,8-Mar-19
GSM3632754,EXP2_COL19_ROW39,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441102,SRX5441102,Kemal Marc Akat,8-Mar-19
GSM3632755,EXP2_COL19_ROW40,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441103,SRX5441103,Kemal Marc Akat,8-Mar-19
GSM3632756,EXP2_COL20_ROW01,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441104,SRX5441104,Kemal Marc Akat,8-Mar-19
GSM3632757,EXP2_COL20_ROW07,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441105,SRX5441105,Kemal Marc Akat,8-Mar-19
GSM3632758,EXP2_COL20_ROW11,SRA,Mus musculus,1,GPL19057,GSE127235,SRA Run Selector,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5441106,SRX5441106,Kemal Marc Akat,8-Mar-19
